company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address
MURATI ALDRIDGE IONIAN PROPERTY LIMITED,16168906,active,ltd,,,2025-01-07,,2025-01-07,[68100, 68209],40 London Road Sandy England SG19 1HA
ALL YOUR LEGALS LIMITED,16167346,active,ltd,,,2025-01-07,,2025-01-07,[69109, 96040],128 City Road London United Kingdom EC1V 2NX
SABIO RESEARCH LIMITED,16196145,active,ltd,,,2025-01-20,,2025-01-20,[63990, 70229],5 Lancaster Drive London England E14 9PT
JTR CONSULTING LIMITED,16189491,active,ltd,,,2025-01-16,,2025-01-16,[71112],Aston House London United Kingdom N3 1LF
CUSTARD AND SUPERHERO LIMITED,16186311,active,ltd,,,2025-01-15,,2025-01-15,[56210],Flat 68 Newquay House, Sancroft Street London England SE11 5UN
OUTSIDE DIGITAL LTD,16164095,active,ltd,,,2025-01-06,,2025-01-06,[73110],53 Observatory Road London England SW14 7QB
M M PROPERTY MANAGEMENT LTD,16176699,active,ltd,,,2025-01-10,,2025-01-10,[68320],98 Sherfield Gardens London England SW15 4PR
LOKIS DEN LTD,16171935,active,ltd,,,2025-01-08,,2025-01-08,[82110],128 City Road London United Kingdom EC1V 2NX
WASTECO ACQUISITIONS LIMITED,16166536,active,ltd,,,2025-01-06,,2025-01-06,[74901],71-75 Shelton Street London WC2H 9JQ
NIYYAH ENTREPRENEUR LTD,16214646,active,ltd,,,2025-01-28,,2025-01-28,[85600],Unit 2 1 Empire Mews London SW16 2BF
GLOBALIT MODE LTD,16212454,active,ltd,,,2025-01-28,,2025-01-28,[62012, 62020, 62090, 73110],20 Wenlock Road London England N1 7GU
ENCT LIMITED,16212030,active,ltd,,,2025-01-27,,2025-01-27,[20420, 46760, 70229],86-90 Paul Street London England EC2A 4NE
4PAWFRIEND LTD,16217519,active,ltd,,,2025-01-29,,2025-01-29,[96090],Flat 15 Penelope House, Gosling Way, Oval Flat 15 London England SW9 6JJ
MARK INVESTMENT ADVISORS LIMITED,16216666,active,ltd,,,2025-01-29,,2025-01-29,[66190],141 Wardour Street London United Kingdom W1F 0UT
BKUK MEDIA LIMITED,16188192,active,ltd,,,2025-01-16,,2025-01-16,[82990],71-75 Shelton Street London England WC2H 9JQ
RAFOIL GOLBAL LTD,16212745,active,ltd,,,2025-01-28,,2025-01-28,[62020],128 City Road London United Kingdom EC1V 2NX
LUNABELLE LIMITED,16192509,active,ltd,,,2025-01-17,,2025-01-17,[70229],9 Dove Tree Apartments London England NW9 0FP
REFRESH AESTHETIC LTD,16212489,active,ltd,,,2025-01-28,,2025-01-28,[86101, 96020],Studio 3, 259a High Street, Thameside Studios London England E17 7BH
TACOWALA LIMITED,16162067,active,ltd,,,2025-01-03,,2025-01-03,[56103],Flat 22 Bovet Court London England E1 4GE
MARDLE ENTERPRISES LIMITED,16199791,active,ltd,,,2025-01-22,,2025-01-22,[68310],10 Apsley House Upper Richmond Road London England SW15 2SH
MAHI DRINKS LTD,16183009,active,ltd,,,2025-01-14,,2025-01-14,[10890],21 Franciscan Road London SW17 8EA
GICCA LIMITED,16193008,active,ltd,,,2025-01-18,,2025-01-18,[47190, 47990],Flat 25, 186 Acre Lane Flat 25 London United Kingdom SW2 5UL
FLEETCRAFT LIMITED,16187574,active,ltd,,,2025-01-16,,2025-01-16,[62012],55 Birchside Apartments 1 Albert Road London England NW6 5FS
THE TIMELESS COLLECTION BLAISDON LIMITED,16218124,active,ltd,,,2025-01-30,,2025-01-30,[68209],52 Jermyn Street London England SW1Y 6LX
TURNATIONS LTD,16177385,active,ltd,,,2025-01-11,,2025-01-11,[52219],167-169 Great Portland Street London England W1W 5PF
SCALE ENGINE AI LIMITED,16193318,active,ltd,,,2025-01-19,,2025-01-19,[62020, 73110],3 Haslemere Avenue London England W13 9UH
ARCHIVE PRODUCTION LIMITED,16182054,active,ltd,,,2025-01-14,,2025-01-14,[59113],Envision Accounting London United Kingdom NW5 1NR
VIEW 10D LTD,16161017,active,ltd,,,2025-01-03,,2025-01-03,[62090, 70229],73 Rosendale Road London England SE21 8EZ
HANNAH ELLIOTT CONSULTANCY LTD,16195149,active,ltd,,,2025-01-20,,2025-01-20,[69202, 78109],71-75 Shelton Street London United Kingdom WC2H 9JQ
SANOKIKO EUROPE LTD,16169993,active,ltd,,,2025-01-08,,2025-01-08,[47910],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
CRYSTAL CLEAR SURFACE LTD,16192473,active,ltd,,,2025-01-17,,2025-01-17,[41201],68 Dunbar Avenue London England SW16 4SD
SUSTAINABLE SCENERY LTD,16182706,active,ltd,,,2025-01-14,,2025-01-14,[46130, 90030],128 City Road London United Kingdom EC1V 2NX
TRAFFIC IQ LIMITED,16207464,active,ltd,,,2025-01-24,,2025-01-24,[42110, 78200],182-184 High Street North London England E6 2JA
REINOVA CAPITAL ADVISORS (UK HOLDINGS) LTD,16206649,active,ltd,,,2025-01-24,,2025-01-24,[64205],55 Baker Street London United Kingdom W1U 7EU
THE TIMELESS COLLECTION RIDDLESWORTH LIMITED,16218202,active,ltd,,,2025-01-30,,2025-01-30,[68209],52 Jermyn Street London England SW1Y 6LX
LINKED ELEMENTS LTD,16189881,active,ltd,,,2025-01-16,,2025-01-16,[74909],18 St. Cross Street London United Kingdom EC1N 8UN
CLIFTON GARDENS DEVELOPMENT MANAGEMENT LIMITED,16172695,active,ltd,,,2025-01-09,,2025-01-09,[99999],29 York Street London United Kingdom W1H 1EZ
PLATINUM RESIDENCES LTD,16200221,active,ltd,,,2025-01-22,,2025-01-22,[81210, 81222, 81299, 98000],PLATINUM RESIDENCES LTD London W1W 5PF
TRUE CLEANING GROUP LTD,16171051,active,ltd,,,2025-01-08,,2025-01-08,[81299],2h 2h Binfield Road London United Kingdom SW4 6TA
CIRCOLOGY LTD,16185935,active,ltd,,,2025-01-15,,2025-01-15,[62012, 82990],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
IVANY STORE LTD,16212569,active,ltd,,,2025-01-28,,2025-01-28,[47110, 47710, 82110],225 Gray's Inn Road London England WC1X 8RH
SIGHT TECH LTD,16220605,active,ltd,,,2025-01-31,,2025-01-31,[62012, 62020],124 City Road London England EC1V 2NX
APEX CORE ENGINEERING LTD,16192135,active,ltd,,,2025-01-17,,2025-01-17,[71121],47 - 49 Durham Street London England SE11 5JA
ARTIO MGA SERVICES LIMITED,16186942,active,ltd,,,2025-01-15,,2025-01-15,[65120],Tower 1 One Lime Street London England EC3M 7DQ
YORKSHIRE COLLEGE E-LEARNING DEVELOPMENT LTD,16180709,active,ltd,,,2025-01-13,,2025-01-13,[46450, 47750, 85422, 85600],71-75 Shelton Street London United Kingdom WC2H 9JQ
BESLEY ST INVEST LTD,16205436,active,ltd,,,2025-01-24,,2025-01-24,[68100],13 Denver Road London England N16 5JL
THE URBAN SAUNA COLLECTIVE LTD,16219271,active,ltd,,,2025-01-30,,2025-01-30,[96040],167 Great Portland Street, 5th Floor, London 167-169 Great Portland Street London England W1W 5PF
ON THE PULSE PRODUCTIONS LTD,16212680,active,ltd,,,2025-01-28,,2025-01-28,[73110],167-169 Great Portland Street Great Portland Street London England W1W 5PF
FIRST CONCEPTS CREATIVE LTD,16184056,active,ltd,,,2025-01-14,,2025-01-14,[63120],First Concepts, Room 1.14 Bastille Court, 1-2 Paris Garden London England SE1 8ND
GH COACHING & CONSULTING LTD,16216766,active,ltd,,,2025-01-29,,2025-01-29,[86900],124 City Road 124 City Road London United Kingdom EC1V 2NX
BOTHAM PROPERTY HOLDINGS LIMITED,16209620,active,ltd,,,2025-01-27,,2025-01-27,[68100, 68209, 68320],35 Graveney Road London England SW17 0EG
LUNGOMARE SOLUTIONS LTD,16207626,active,ltd,,,2025-01-24,,2025-01-24,[62020, 64306],108 Cape House 4 Cunningham Avenue London England E16 2TN
DREAM'S LONDON FOOD LTD,16214925,active,ltd,,,2025-01-28,,2025-01-28,[56103],48 Granta Court Trinity Way London W3 7FU
SPEAR SALES LTD,16215226,active,ltd,,,2025-01-29,,2025-01-29,[99999],2nd Floor College House Ruislip, United Kingdom HA4 7AE
FIGHT CLUB TV LTD,16165934,active,ltd,,,2025-01-06,,2025-01-06,[60200, 93199],20 Wenlock Road London N1 7GU
&THEN HOLDINGS LIMITED,16213987,active,ltd,,,2025-01-28,,2025-01-28,[64209],207 City Road London England EC1V 1JN
UNTAMED SWORD UK LTD,16179375,active,ltd,,,2025-01-13,,2025-01-13,[32409],167-169 Great Portland Street London England W1W 5PF
EVEN BUSHEY LTD,16180936,active,ltd,,,2025-01-13,,2025-01-13,[41100, 68100, 82990],73 Cornhill London United Kingdom EC3V 3QQ
LOFTY SPOT LTD,16158282,active,ltd,,,2025-01-01,,2025-01-01,[82301, 90030, 90040],86-90 Paul Street London United Kingdom EC2A 4NE
LVM CONSTRUCT LTD,16192626,active,ltd,,,2025-01-17,,2025-01-17,[41201, 41202, 43210, 43220],Flat 7, 93 Sunny Gardens Road London England NW4 1SH
XIV CAPITAL LTD,16211374,active,ltd,,,2025-01-27,,2025-01-27,[64209],167-169 Great Portland Street London England W1W 5PF
KBO DEVELOPMENTS LIMITED,16197339,active,ltd,,,2025-01-21,,2025-01-21,[68100],167-169 Great Portland Street London England W1W 5PF
PLAYSMART GROUP LTD,16179006,active,ltd,,,2025-01-13,,2025-01-13,[47190, 47650, 55300, 61900],30 30 Edenham Way, London United Kingdom W10 5XB
ELOK PROPERTIES LIMITED,16172844,active,ltd,,,2025-01-09,,2025-01-09,[68100, 68209, 68320],124 City Road London United Kingdom EC1V 2NX
FLYGATE LTD,16207256,active,ltd,,,2025-01-24,,2025-01-24,[62012, 70229, 73200, 85590],Soho Works, 2 Television Centre London United Kingdom W12 7FA
TAWA ENTERPRISE LTD,16162359,active,ltd,,,2025-01-03,,2025-01-03,[56101, 56103, 56210],Rising Sun London England SW1W 8PZ
TWD HEALTH LIMITED,16220076,active,ltd,,,2025-01-30,,2025-01-30,[86900],Twd Health Limited Monomark House London England WC1N 3AX
SUNFLOWER PROPERTIES INVESTMENT LTD,16194357,active,ltd,,,2025-01-20,,2025-01-20,[68209],The Northern And Shell Building 8th Floor-813 London England EC3R 6AF
WAVELENGTH PARTNERS LTD,16201554,active,ltd,,,2025-01-22,,2025-01-22,[78109],32-33 Upper Street London England N1 0PN
CR MOTIONPLUS LTD,16199317,active,ltd,,,2025-01-21,,2025-01-21,[90030],Flat 39 Dolphin House London United Kingdom SW18 1DF
RP RECRUITMENT LTD,16197501,active,ltd,,,2025-01-21,,2025-01-21,[78200],C/O The Rgh Entrepreneur-Ship London England EC3R 7NB
STARPHIM MEDIA PRODUCTION LIMITED,16191953,active,ltd,,,2025-01-17,,2025-01-17,[73120, 77291],60 Tottenham Court Road Suite 6244a London United Kingdom W1T 2EW
MERCATURIA UK LIMITED,16201881,active,ltd,,,2025-01-22,,2025-01-22,[47910],60 Tottenham Court Road, Suite 5564a London United Kingdom W1T 2EW
BUK AND TUK LTD,16166666,active,ltd,,,2025-01-06,,2025-01-06,[59111],60 Tottenham Court Road Suite 5474a London United Kingdom W1T 2EW
JOIN LUM AI LTD,16204448,active,ltd,,,2025-01-23,,2025-01-23,[62090],33 Fora Broadwick Street London England W1F 0DQ
HOODSTARFOOD LTD,16218964,active,ltd,,,2025-01-30,,2025-01-30,[56101],3rd Floor, City Reach London England E14 9NN
NDOWKUNDA GROUP LTD,16193844,active,ltd,,,2025-01-20,,2025-01-20,[41201, 47110, 47520, 63110],60 Tottenham Court Road, Suite 5547a London United Kingdom W1T 2EW
HOMEOSTASIS HOMES LIMITED,16189803,active,ltd,,,2025-01-16,,2025-01-16,[55900, 87900],3rd Floor, 86-90 Paul Street London England EC2A 4NE
SUSTAIN HOUSING LTD,16184575,active,ltd,,,2025-01-15,,2025-01-15,[68201, 68209],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
SHUBH PVT LTD,16197463,active,ltd,,,2025-01-21,,2025-01-21,[41202],706a Chigwell Road Woodford Green England IG8 8AL
TREFT LTD,16211391,active,ltd,,,2025-01-27,,2025-01-27,[52219, 62012, 68209, 77120],20 Wenlock Road London England N1 7GU
FD8DESO LTD,16180295,active,ltd,,,2025-01-13,,2025-01-13,[62012],3 Pan Peninsula Square London England E14 9HP
A O REALTY ESTATES LTD,16197510,active,ltd,,,2025-01-21,,2025-01-21,[68310, 68320],Made Simple Group, 20-22 Wenlock Road London United Kingdom N1 7GU
SEMPER UW LIMITED,16175767,active,ltd,,,2025-01-10,,2025-01-10,[65202],Dixon House London United Kingdom EC3N 3DQ
EVOSTOP LTD,16180252,active,ltd,,,2025-01-13,,2025-01-13,[47650, 47910],850 Green Lanes London England N21 2RS
VOYAGE VAULT LTD,16189854,active,ltd,,,2025-01-16,,2025-01-16,[93290],60 Tottenham Court Road Suite 5533a London United Kingdom W1T 2EW
MIHAELA EDUCATION SERVICES LIMITED,16181927,active,ltd,,,2025-01-14,,2025-01-14,[85600],73 Mayes Road London England N22 6TN
MEATEC TECHNOLOGIES LTD,16199424,active,ltd,,,2025-01-21,,2025-01-21,[72190],276 Chase Road London England N14 6HA
PROCESS VEHICLE LTD,16158775,active,ltd,,,2025-01-02,,2025-01-02,[96090],34-44 Peel House London Road Morden England SM4 5BT
SEA LAVENDER TRADING LIMITED,16192752,active,ltd,,,2025-01-18,,2025-01-18,[47910],Flat 4, Herbert Morrison House London England SE17 1LN
ALWAYS LEVEL UP LTD,16177287,active,ltd,,,2025-01-10,,2025-01-10,[85600],278 Langham Road London England N15 3NP
MACKENZIE COSTS LIMITED,16170222,active,ltd,,,2025-01-08,,2025-01-08,[69109],66 Paul Street London England EC2A 4NE
MY CLOUD NETWORK LTD,16161531,active,ltd,,,2025-01-03,,2025-01-03,[63110],182-184 High Street North East Ham London 182-184 High Street North London England E6 2JA
CHR INTERNATIONAL PROJECTS LIMITED,16222145,active,ltd,,,2025-01-31,,2025-01-31,[82990],1 London Street Swaffham United Kingdom PE37 7DD
PALMYRA ONE LTD,16190624,active,ltd,,,2025-01-17,,2025-01-17,[47110, 47810, 47910, 56290],243 Acton Lane London England NW10 7NR
WHATDRIVESOURCING LTD,16211133,active,ltd,,,2025-01-27,,2025-01-27,[82990],71-75 Shelton Street London United Kingdom WC2H 9JQ
DONGLIAN (LONDON) INTERNATIONAL TRADE CO., LTD,16195386,active,ltd,,,2025-01-20,,2025-01-20,[47510, 47710],Flat 21.06 222 Marsh Wall London England E14 9EN
1 OR NONE LTD,16207233,active,ltd,,,2025-01-24,,2025-01-24,[47710, 82301, 82990, 93210],20 Wenlock Road London England N1 7GU
CREW TWICKENHAM LTD,16208904,active,ltd,,,2025-01-27,,2025-01-27,[10710, 47240],1 London Road Twickenham England TW1 3SX
VANDER CAPITAL LTD,16197470,active,ltd,,,2025-01-21,,2025-01-21,[64921, 64929, 68100],2 Leman Street London United Kingdom E1W 9US
WAXMAN VENTURES LIMITED,16168477,active,ltd,,,2025-01-07,,2025-01-07,[70229],2 Leman Street London United Kingdom E1W 9US
PAUK PROPERTY LTD,16183803,active,ltd,,,2025-01-14,,2025-01-14,[68209],4th Floor 399-401 Strand London United Kingdom WC2R 0LT
ONE LIFE COFFEE LIMITED,16181696,active,ltd,,,2025-01-14,,2025-01-14,[56101],38c London Road London England SW17 9HP
LXR MANAGEMENT LTD,16217636,active,ltd,,,2025-01-29,,2025-01-29,[70229],124-128 City Road London England EC1V 2NX
UNI NAVIGATORS LTD,16206250,active,ltd,,,2025-01-24,,2025-01-24,[74909],Office 1101, 60 Tottenham Court Road, London England W1T 2EW
CARID LTD,16160503,active,ltd,,,2025-01-02,,2025-01-02,[47190, 47990],C/O Smb Llp London United Kingdom W1T 3EY
REELFORCE LIMITED,16205739,active,ltd,,,2025-01-24,,2025-01-24,[59112],113 Screenworks 22 Highbury Grove London England N5 2EF
TRAVFORDABLE LTD,16214647,active,ltd,,,2025-01-28,,2025-01-28,[79110],Office 18663 182-184 High Street North London England E6 2JA
ARYA SAFAVI LTD,16161667,active,ltd,,,2025-01-03,,2025-01-03,[71111, 74100],60 Tottenham Court Road, Suite 5463a London United Kingdom W1T 2EW
PLANET INDIA REAL ESTATE LIMITED,16216855,active,ltd,,,2025-01-29,,2025-01-29,[82990],1-2 Charterhouse Mews London United Kingdom EC1M 6BB
ARION TRADE AND LOGISTICS LTD,16221157,active,ltd,,,2025-01-31,,2025-01-31,[46900, 52290],86-90 Paul Street London England EC2A 4NE
PS WAY LTD,16162922,active,ltd,,,2025-01-03,,2025-01-03,[46900, 47910, 52219, 52290],167-169 Great Portland Street London England W1W 5PF
DE VERE DIAMONDS LIMITED,16212521,active,ltd,,,2025-01-28,,2025-01-28,[47910],3rd Floor, 45 Albemarle Street London England W1S 4JL
GB ACCOUNTING LTD,16181701,active,ltd,,,2025-01-14,,2025-01-14,[69201, 69202, 69203],60 Tottenham Court Road Suite 5513a London United Kingdom W1T 2EW
MURPHY MOBILITY SOLUTIONS LIMITED,16211862,active,ltd,,,2025-01-27,,2025-01-27,[43220, 47749],86-90 Paul Street London England EC2A 4NE
LOGILINK LTD,16199479,active,ltd,,,2025-01-21,,2025-01-21,[62020],Allied House Twickenham England TW1 3SZ
SNL COMMERCIAL LTD,16197581,active,ltd,,,2025-01-21,,2025-01-21,[46190, 47910],60 Tottenham Court Road, Suite 5553a London United Kingdom W1T 2EW
FAMILY SOM LTD,16217800,active,ltd,,,2025-01-29,,2025-01-29,[82190],565 High Road, London, England, N17 6sb High Road London England N17 6SB
D & P CONSULTING LIMITED,16205623,active,ltd,,,2025-01-24,,2025-01-24,[70229, 71129, 78109],60 Tottenham Court Road Suite 7096a London United Kingdom W1T 2EW
HB SAVER TRADING LTD,16176582,active,ltd,,,2025-01-10,,2025-01-10,[46439, 46760],128 City Road, London, City Road London England EC1V 2NX
GLOBAL PATH CONNECTIONS LTD,16204506,active,ltd,,,2025-01-23,,2025-01-23,[70229],60 Tottenham Court Road Suite 5610a London United Kingdom W1T 2EW
MEGABIT UK LTD,16209655,active,ltd,,,2025-01-27,,2025-01-27,[47910],85 Great Portland Street London W1W 7LT
FASH DOMESTIC & CARE SERVICES LIMITED,16194922,active,ltd,,,2025-01-20,,2025-01-20,[81299, 87900],160 Corporation Street London E15 3DY
LION & QUAY LTD,16200262,active,ltd,,,2025-01-22,,2025-01-22,[46900],7 St. Andrews Court London England SW18 3QF
NEW HORIZONS EDUCATION LIMITED,16203050,active,ltd,,,2025-01-23,,2025-01-23,[85600],167-169 Great Portland Street Great Portland Street London England W1W 5PF
EAST WEST STUDIO LTD,16211799,active,ltd,,,2025-01-27,,2025-01-27,[47910],Flat 270 Cowley Mansions Mortlake High Street London England SW14 8SL
CHARNWOOD SOLUTIONS LTD,16205210,active,ltd,,,2025-01-24,,2025-01-24,[64209],124 City Road London England EC1V 2NX
FLOWOS TECHNOLOGIES LTD,16199655,active,ltd,,,2025-01-21,,2025-01-21,[62012],Office 11429, 182-184 High Street North High Street North London England E6 2JA
NOMAD NEXUS LTD,16187683,active,ltd,,,2025-01-16,,2025-01-16,[46420, 47910, 62012, 62020],24-26 Arcadia Avenue, Fin009 London United Kingdom N3 2JU
EDYSSEY LTD.,16159046,active,ltd,,,2025-01-02,,2025-01-02,[62012, 63110, 85590, 85600],5 Brayford Square London England E1 0SG
APPAREL STAR LTD,16191907,active,ltd,,,2025-01-17,,2025-01-17,[15120, 46410, 47510],128 City Road London England EC1V 2NX
DAMSEL COLLECTIVE LTD,16216223,active,ltd,,,2025-01-29,,2025-01-29,[56302, 63120, 85590, 93290],124 City Road City Road London England EC1V 2NX
DOVETOP DIGITAL LIMITED,16159208,active,ltd,,,2025-01-02,,2025-01-02,[62020],167-169 Great Portland Street London W1W 5PF
JAY-LO CONSULTING SERVICES LIMITED,16207930,active,ltd,,,2025-01-25,,2025-01-25,[70229],32 Glenluce Road London England SE3 7SB
190 TOLWORTH INVEST LTD,16188548,active,ltd,,,2025-01-16,,2025-01-16,[68100],13 Denver Road London England N16 5JL
LETSSMILETURKEY LTD,16185898,active,ltd,,,2025-01-15,,2025-01-15,[70229, 86900],60 St. Martin's Lane London England WC2N 4JS
AHWALICO LTD,16214921,active,ltd,,,2025-01-28,,2025-01-28,[86900],167-169 Great Portland Street London England W1W 5PF
BUREAU BRANDT LTD,16203512,active,ltd,,,2025-01-23,,2025-01-23,[74100],50a Mountgrove Road London England N5 2LS
GAFFY LTD,16163995,active,ltd,,,2025-01-06,,2025-01-06,[62020],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
STUDIO LUHV LTD,16209143,active,ltd,,,2025-01-27,,2025-01-27,[73110],4, Craigleith Kersfield Road London England SW15 3HN
CAKEBERRY LONDON LIMITED,16214709,active,ltd,,,2025-01-28,,2025-01-28,[10710],8c Little Ealing Lane London England W5 4EE
CROWN AND TEXTURE UK LTD,16167149,active,ltd,,,2025-01-06,,2025-01-06,[47910, 47990],182-184 High Street North London England E6 2JA
CHELMER RENOVATIONS LTD,16169605,active,ltd,,,2025-01-07,,2025-01-07,[41202, 43220, 43390],Unit 2b 91 London Road Colchester England CO6 1LG
CHANNEL HOLDCO LTD,16191605,active,ltd,,,2025-01-17,,2025-01-17,[64209],Level 5a Maple House London United Kingdom W1T 7NF
GEORGE WAYNE LTD,16161048,active,ltd,,,2025-01-03,,2025-01-03,[62011, 73110, 82302],2301 2301 Bale House London United Kingdom SE13 7GY
JOE MANUEL COACHING LIMITED,16200986,active,ltd,,,2025-01-22,,2025-01-22,[86900],Suite 9 Dalton House London SW19 2RR
PHD NETWORK LTD,16209875,active,ltd,,,2025-01-27,,2025-01-27,[70229],Ajp Business Centre C/0 A F Goolbar London England NW2 7HD
LISPAT LTD,16163770,active,ltd,,,2025-01-05,,2025-01-05,[68209],15a Highcroft Gardens Highcroft Gardens London United Kingdom NW11 0LY
PHOENIX PROPERTY SOURCING LTD,16215600,active,ltd,,,2025-01-29,,2025-01-29,[68100, 68320],2nd Floor College House Ruislip, United Kingdom HA4 7AE
MARYLEBONE PUB AND ROOMS LTD,16218469,active,ltd,,,2025-01-30,,2025-01-30,[55100, 56302],18 Bristol Gardens London United Kingdom W9 2JQ
DEMETER BIO LIMITED,16186893,active,ltd,,,2025-01-15,,2025-01-15,[20590, 72110],1 Yew House London England SE16 6YH
FASHION SQUARE LIMITED,16158488,active,ltd,,,2025-01-01,,2025-01-01,[47710],102 Pearce House 8 Circus Road West London England SW11 8ES
PSN NETWORK LTD,16191822,active,ltd,,,2025-01-17,,2025-01-17,[56103, 82990],16 Ling Road London United Kingdom E16 4AL
OZOGLU PROPERTY LTD,16189091,active,ltd,,,2025-01-16,,2025-01-16,[68100, 68209, 68320],310 High Road London England N22 8JR
PURE SQUEEZE LTD,16170044,active,ltd,,,2025-01-08,,2025-01-08,[10320],85 Great Portland Street London England W1W 7LT
BEYOND HEIGHTS PROPERTY LTD,16218296,active,ltd,,,2025-01-30,,2025-01-30,[55209, 68209, 68310, 68320],20 Wenlock Road London England N1 7GU
CRATHIE SERVICES LTD,16179791,active,ltd,,,2025-01-13,,2025-01-13,[69102, 70229],20 Crathie Road London England SE12 8BX
DISHATECH SOLUTIONS LIMITED,16198262,active,ltd,,,2025-01-21,,2025-01-21,[99999],39 Erken Plaza, Barking England IG11 7EP
