company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address
STARWAY ENERGY LTD,17314075,active,ltd,,,2026-07-02,,2026-07-02,[35110, 43210],373 Barking Road London England E13 8AL
D.V. ABREU LTD,17314068,active,ltd,,,2026-07-02,,2026-07-02,[62020, 70229, 74300, 82990],Office 1553 60 Tottenham Court Road Londres United Kingdom W1T 2EW
PRIMANI HOMES LTD,17314100,active,ltd,,,2026-07-02,,2026-07-02,[68100, 68209],5 Brayford Square London England E1 0SG
CASA DMONTE LIMITED,17314116,active,ltd,,,2026-07-02,,2026-07-02,[68100, 68209, 68310, 98000],5 Brayford Square London England E1 0SG
100 BROMPTON ROAD LIMITED,17314120,active,ltd,,,2026-07-02,,2026-07-02,[68209],National Audit Office-4th Floor 157-197 London United Kingdom SW1W 9SP
FLEXOL LIMITED,17314150,active,ltd,,,2026-07-02,,2026-07-02,[74901],Suite Ra01 London United Kingdom E17 3NU
BUSHIN LTD,17314174,active,ltd,,,2026-07-02,,2026-07-02,[90010],Southgate Office Village Block F, Office 4 London England N14 6HF
TENSEGRA LIMITED,17314199,active,ltd,,,2026-07-02,,2026-07-02,[62020],124 City Road London England EC1V 2NX
FEDWORKS LTD,17314262,active,ltd,,,2026-07-02,,2026-07-02,[62012],66 Paul Street London United Kingdom EC2A 4NA
URGNT LTD,17314312,active,ltd,,,2026-07-02,,2026-07-02,[62012],66 Paul Street London United Kingdom EC2A 4NA
SAKOY CLEANING LTD,17314323,active,ltd,,,2026-07-02,,2026-07-02,[68310],22 B Claremont Road London England W9 3DZ
SELFORA BOOTHS LTD,17314354,active,ltd,,,2026-07-02,,2026-07-02,[74202],124 City Road London England EC1V 2NX
DAMANGA INTERNATIONAL LTD,17314359,active,ltd,,,2026-07-02,,2026-07-02,[46170, 46900],19 Radnor Place London England W2 2TG
M&G HOLDINGS GROUP LTD,17314422,active,ltd,,,2026-07-02,,2026-07-02,[47910],167-169 Great Portland Street London England W1W 5PF
KAY PROPERTY MANAGEMENT LTD,17314412,active,ltd,,,2026-07-02,,2026-07-02,[55900],128 City Road London United Kingdom EC1V 2NX
KOBYCO LTD,17314457,active,ltd,,,2026-07-02,,2026-07-02,[68209],Flat 107, 123, Eliza Knight House Felixstowe Road London United Kingdom SE2 9FP
SPQ DESIGN LTD,17314464,active,ltd,,,2026-07-02,,2026-07-02,[96090],Flat 1 4 Raleigh Gardens London England SW2 1AB
SC SIGNATURE LTD,17314488,active,ltd,,,2026-07-02,,2026-07-02,[96020],Unit 6, Sc Signautre London United Kingdom W3 0TG
PATEL SERVICES 4U LTD,17314480,active,ltd,,,2026-07-02,,2026-07-02,[47910],Flat 16, 5, Zenith Close Zenith Close London United Kingdom NW9 6FE
OPAL TAX ADVISORS LTD,17314589,active,ltd,,,2026-07-02,,2026-07-02,[69203],124 City Road London United Kingdom EC1V 2NX
KEYSTONE TECH SYSTEMS LIMITED,17314586,active,ltd,,,2026-07-02,,2026-07-02,[62012],Flat 1g Stuart Tower London England W9 1UD
PALLADIAN INVESTMENT SERVICES LIMITED,17314582,active,ltd,,,2026-07-02,,2026-07-02,[64209],Red Wolf House 5-10 Bolton Street London England W1J 8BA
NAVEXIA CONSULTANCY SERVICES LTD,17314573,active,ltd,,,2026-07-02,,2026-07-02,[70229],29, 2, Cape House Cunningham Avenue London United Kingdom E16 2PS
HUMANHUMAN AI LTD,17314574,active,ltd,,,2026-07-02,,2026-07-02,[62090],191 Whitecross Street London England EC1Y 8QP
SIMUSIM.AI LIMITED,17314612,active,ltd,,,2026-07-02,,2026-07-02,[62012],195, Suite Ra01 Wood Street London United Kingdom E17 3NU
LİNA AZRA BELDEK LTD,17314613,active,ltd,,,2026-07-02,,2026-07-02,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
TOFINO SA LTD,17314623,active,ltd,,,2026-07-02,,2026-07-02,[46900, 47910, 73110, 77400],9 Chapel Place London England EC2A 3DQ
WATTDROP LTD,17314732,active,ltd,,,2026-07-02,,2026-07-02,[52219],71-75 Shelton Street London United Kingdom WC2H 9JQ
REAL ESTATE LENDING SERVICES LTD,17314717,active,ltd,,,2026-07-02,,2026-07-02,[64999, 70229],12 Hobart Place London United Kingdom SW1W 0HH
BRAVER SPACES LTD,17314715,active,ltd,,,2026-07-02,,2026-07-02,[96090],71-75 Shelton Street London United Kingdom WC2H 9JQ
THE RESTORER COLLECTIVE LIMITED,17314726,active,ltd,,,2026-07-02,,2026-07-02,[41100, 68100, 68209],20 Wenlock Road London England N1 7GU
PRIMESPACESUK LTD,17314876,active,ltd,,,2026-07-02,,2026-07-02,[55201],66 Paul Street London United Kingdom EC2A 4NA
CAMBIUM DATA LTD,17314870,active,ltd,,,2026-07-02,,2026-07-02,[70229],167-169 Great Portland Street London England W1W 5PF
CARDMAXXING LTD,17314863,active,ltd,,,2026-07-02,,2026-07-02,[46180, 46190, 47650, 47799],71-75 Shelton Street London United Kingdom WC2H 9JQ
LINTARA LIMITED,17314954,active,ltd,,,2026-07-02,,2026-07-02,[47910],Unit 343 48 Waterside Heights London United Kingdom E16 2GP
THE SARO APP LTD,17314937,active,ltd,,,2026-07-02,,2026-07-02,[62012, 62020, 62090, 63120],66 Paul Street London England EC2A 4NA
ANDSON LIMITED,17314930,active,ltd,,,2026-07-02,,2026-07-02,[62020, 62090],Unit 8, Dock Offices London England SE16 2XU
DES-CARTA LTD,17314998,active,ltd,,,2026-07-02,,2026-07-02,[38110, 39000, 46770, 70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
CGB RETAIL LTD,17315074,active,ltd,,,2026-07-02,,2026-07-02,[25990, 31090, 46900, 70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
AUZYEM LIMITED,17315104,active,ltd,,,2026-07-02,,2026-07-02,[62020, 70229],128 City Road London United Kingdom EC1V 2NX
FORTISYS LIMITED,17315120,active,ltd,,,2026-07-02,,2026-07-02,[62012, 62020, 62090, 63110],2nd Floor College House Ruislip, United Kingdom HA4 7AE
GAJE LIMITED,17315119,active,ltd,,,2026-07-02,,2026-07-02,[68209],C/O Getground London England W6 0NB
TRAX INVESTMENTS LIMITED,17315140,active,ltd,,,2026-07-02,,2026-07-02,[64209],317 Horn Lane London England W3 0BU
UK LAW SOL CLIENT ACC LTD,17315136,active,ltd,,,2026-07-02,,2026-07-02,[96090],Flat 18 Paveley House London England N1 9DH
JDGOFFE LTD,17315170,active,ltd,,,2026-07-02,,2026-07-02,[82990],52 North Eyot Gardens London England W6 9NL
MONACCOUNTING LTD,17315169,active,ltd,,,2026-07-02,,2026-07-02,[69202],20 Wenlock Road London England N1 7GU
CARMINITE ARTIST MANAGEMENT LTD,17315270,active,ltd,,,2026-07-02,,2026-07-02,[63120],71-75 Shelton Street London United Kingdom WC2H 9JQ
SANDY'SSWEETSPOT LTD,17315359,active,ltd,,,2026-07-02,,2026-07-02,[47910],163 Park View Road London England N17 9BL
BOOKVERSE LTD,17315363,active,ltd,,,2026-07-02,,2026-07-02,[47910],Office 19797 182-184 High Street London England E6 2JA
TP CAPITAL LTD,17315336,active,ltd,,,2026-07-02,,2026-07-02,[86230],17 Lillie Road London England SW6 1UE
OBLAK CONSULTING LTD,17315434,active,ltd,,,2026-07-02,,2026-07-02,[62012, 62020, 62090],4th Floor Office London England W1B 4HB
RCW RESOURCING LTD LTD,17315447,active,ltd,,,2026-07-02,,2026-07-02,[46410],597 Rochester Way London England SE9 1RW
CANGOOR LIMITED,17315443,active,ltd,,,2026-07-02,,2026-07-02,[49410],167-169 Great Portland Street, 5th Floor London England W1W 5PF
BLOOME HQ LTD,17315442,active,ltd,,,2026-07-02,,2026-07-02,[62012],71-75 Shelton Street London United Kingdom WC2H 9JQ
QUELRA LTD,17315505,active,ltd,,,2026-07-02,,2026-07-02,[46900, 47910, 62012],167-169 Great Portland Street London England W1W 5PF
MSD NUTS LTD,17315507,active,ltd,,,2026-07-02,,2026-07-02,[01250],251 High Road London England NW10 2RX
ALLICA GROUP HOLDINGS LIMITED,17315453,active,ltd,,,2026-07-02,,2026-07-02,[64209],4th/5th Floor 15 Worship Street London United Kingdom EC2A 2DT
AURELIUS HQS LTD,17315549,active,ltd,,,2026-07-02,,2026-07-02,[62012],Unit 14, 167, Princeton Mews London Road Kingston Upon Thames United Kingdom KT2 6PT
SILICA LABS LTD,17315550,active,ltd,,,2026-07-02,,2026-07-02,[72110],62 Sydney Road London England N10 2RL
SPEEDY P & D SERVICES LTD,17315529,active,ltd,,,2026-07-02,,2026-07-02,[53202],104 Heigham Road London England E6 2JQ
HOULDENINNOVATEGROUP LTD,17315532,active,ltd,,,2026-07-02,,2026-07-02,[70229],66 Paul Street London United Kingdom EC2A 4NA
SPECIAL ARTS LTD,17315538,active,ltd,,,2026-07-02,,2026-07-02,[47910],16 Bessie Lansbury Close London United Kingdom E6 5NL
AVROSKY SOLUTIONS LIMITED,17315628,active,ltd,,,2026-07-02,,2026-07-02,[01110, 01130, 01630],71-75 Shelton Street London United Kingdom WC2H 9JQ
WHITLEY MAINTENANCE LTD,17315616,active,ltd,,,2026-07-02,,2026-07-02,[98000],Merchant Chambers 427-431 London Road Sheffield England S2 4HJ
UTHAYAN HOLDINGS LTD,17315605,active,ltd,,,2026-07-02,,2026-07-02,[47110],86 Montacute Road London England SE6 4XQ
TRU INTELLIGENCE LIMITED,17315656,active,ltd,,,2026-07-02,,2026-07-02,[62012],51 Pursers Cross Road London England SW6 4QY
MAKI EXPRESS LIMITED,17315730,active,ltd,,,2026-07-02,,2026-07-02,[56103],15 Westland Place London England N1 7LP
OMAZINGLY LIMITED,17315725,active,ltd,,,2026-07-02,,2026-07-02,[47910, 47990],71-75 Shelton Street London United Kingdom WC2H 9JQ
HAZELHURST ADVISORY LIMITED,17315796,active,ltd,,,2026-07-02,,2026-07-02,[68310],Ground Floor Front, London England W11 4UH
PORTAL ANALYTICS LTD,17315837,active,ltd,,,2026-07-02,,2026-07-02,[62020],64 Southwark Bridge Road London England SE1 0AS
FASHIONDICT LTD,17315884,active,ltd,,,2026-07-02,,2026-07-02,[46420],105 Commercial Road London England E1 1RD
ABEBE TEKA LIMITED,17315915,active,ltd,,,2026-07-02,,2026-07-02,[49320],77 Myddleton Road London England N22 8LZ
ATTACHAI HOLDCO LIMITED,17315922,active,ltd,,,2026-07-02,,2026-07-02,[64209],167-169 Great Portland Street Greater London United Kingdom W1W 5PF
TACKLER PROCUREMENT LTD,17315979,active,ltd,,,2026-07-02,,2026-07-02,[96090],128 City Road London United Kingdom EC1V 2NX
ABACUS ACCOUNTING WATERLOOVILLE LTD,17315987,active,ltd,,,2026-07-02,,2026-07-02,[99999],23a The Precinct Waterlooville United Kingdom PO7 7DT
FTL BRICKWORK LTD,17315986,active,ltd,,,2026-07-02,,2026-07-02,[41202, 43290],23a The Precinct Waterlooville United Kingdom PO7 7DT
AMAZING THAI LTD,17315981,active,ltd,,,2026-07-02,,2026-07-02,[56101],7-9 London Road Newark England NG24 1TN
ENZO PROPERTY PROFESSIONALS LTD,17316010,active,ltd,,,2026-07-02,,2026-07-02,[68100, 68209],167-169 Great Portland Street London United Kingdom W1W 5PF
MYNT MEDIA LTD,17316070,active,ltd,,,2026-07-02,,2026-07-02,[73110],13 Wroughton Terrace London England NW4 4LE
CASA BIANCHI LTD,17316108,active,ltd,,,2026-07-02,,2026-07-02,[46150],106 Chiswick Village London England W4 3BZ
KRJ LOGISTICS LTD,17316116,active,ltd,,,2026-07-02,,2026-07-02,[46410, 47820, 47910, 74909],689 Barking Road London United Kingdom E13 9EU
ORLYN LTD,17316115,active,ltd,,,2026-07-02,,2026-07-02,[56102],206 High Street North London England E6 2JA
BA CAPITAL HOLDINGS LTD,17316150,active,ltd,,,2026-07-03,,2026-07-03,[64209],Office 360 Unit 5, 399-405 Oxford Street London United Kingdom W1C 2BU
BSI GLOBAL HEALTH LIMITED,17316176,active,ltd,,,2026-07-03,,2026-07-03,[86101, 86210, 86220],Suite 29c, Imperial House Suite 29c London United Kingdom N17 0SP
AUTO BROTHERS LTD,17316240,active,ltd,,,2026-07-03,,2026-07-03,[45112, 45190, 45200, 45400],20 Wenlock Road London England N1 7GU
FROST ESTATE AGENTS LTD,17316259,active,ltd,,,2026-07-03,,2026-07-03,[68310],71-75 Shelton Street London United Kingdom WC2H 9JQ
VALORA VISION LTD,17316241,active,ltd,,,2026-07-03,,2026-07-03,[47190, 70229, 73110, 85590],167 - 169 Great Portland Street London England W1W 5PF
GAVEA LIMITED,17316357,active,ltd,,,2026-07-03,,2026-07-03,[56102],7 Cricklewood Broadway London England NW2 3JX
AUTO REPAIR CENTRE LTD,17316356,active,ltd,,,2026-07-03,,2026-07-03,[45200],Unit 5 Elmgrove Road London United Kingdom HA1 2ED
HELFORD MOBILITY GROUP LTD,17316341,active,ltd,,,2026-07-03,,2026-07-03,[96090],128 City Road London United Kingdom EC1V 2NX
SJ HOUSING 7 LTD,17316363,active,ltd,,,2026-07-03,,2026-07-03,[68100],40 Theydon Road London England E5 9NA
MA HOMEZ LTD,17316361,active,ltd,,,2026-07-03,,2026-07-03,[68100],17 Barnsdale Avenue London England E14 9WR
ANGLIAN ROOFING - CONSTRUCTION LTD,17316510,active,ltd,,,2026-07-03,,2026-07-03,[43910],20 Wenlock Road London England N1 7GU
SUMIZ COLLECTIVE LIMITED,17316574,active,ltd,,,2026-07-03,,2026-07-03,[58110, 58190],66 Paul Street London United Kingdom EC2A 4NA
POSTQUANTUMDEFEND LTD,17316577,active,ltd,,,2026-07-03,,2026-07-03,[62020],71-75 Shelton Street London United Kingdom WC2H 9JQ
BRADLEY'S WASTE DISPOSAL LTD,17316573,active,ltd,,,2026-07-03,,2026-07-03,[38110, 46770],66 Paul Street London United Kingdom EC2A 4NA
KMAX GLOBAL LIMITED,17316571,active,ltd,,,2026-07-03,,2026-07-03,[66120],128 City Road London United Kingdom EC1V 2NX
PLANET SERVICES LIMITED,17316629,active,ltd,,,2026-07-03,,2026-07-03,[96090],72 Halliwick Road London England N10 1AB
AWAYBASE LIVING LTD,17316632,active,ltd,,,2026-07-03,,2026-07-03,[68100],20 Wenlock Road London England N1 7GU
PIZZA ON THE GO LIMITED,17316701,active,ltd,,,2026-07-03,,2026-07-03,[56103],18a Burlington Gardens London United Kingdom W3 6BA
GRAF SCHAFT LTD,17316690,active,ltd,,,2026-07-03,,2026-07-03,[82990],71-75 Shelton Street London United Kingdom WC2H 9JQ
DONALD PROPERTY INVESTMENTS LTD,17316698,active,ltd,,,2026-07-03,,2026-07-03,[41100],43 Granville Road London England SW18 5SE
THISTLEDOME2 LTD,17316697,active,ltd,,,2026-07-03,,2026-07-03,[25400, 32990, 70229],66 Paul Street London England EC2A 4NA
ARRAND ONE LTD,17316857,active,ltd,,,2026-07-03,,2026-07-03,[46510, 62020, 62030, 62090],121 Griffin Close London United Kingdom NW10 1LP
PENDLE PERFORMANCE ACADEMY LTD,17316991,active,ltd,,,2026-07-03,,2026-07-03,[70229, 85590, 85600],71-75 Shelton Street London United Kingdom WC2H 9JQ
ADEXA LABZ & DIAGNOSTICS LTD,17316999,active,ltd,,,2026-07-03,,2026-07-03,[47410, 47749, 62012, 86900],66 Paul Street London United Kingdom EC2A 4NA
XIONGMAOFRANIX LTD,17317011,active,ltd,,,2026-07-03,,2026-07-03,[47910],Unit255 Second Floor Capital House 61 Amhurst Road, London United Kingdom E8 1LL
ADYRA LTD,17317066,active,ltd,,,2026-07-03,,2026-07-03,[62020, 62090],20 Wenlock Road London England N1 7GU
BLAN BUNNY BRAND MANAGEMENT CO., LTD,17317064,active,ltd,,,2026-07-03,,2026-07-03,[10831, 46390, 46499, 47910],167-169 Great Portland Street, London United Kingdom W1W 5PF
RAR COMMERCE LTD,17317165,active,ltd,,,2026-07-03,,2026-07-03,[46900, 47910],Dept 6900, 196 High Road London United Kingdom N22 8HH
LEO OSBORNE LIMITED,17317174,active,ltd,,,2026-07-03,,2026-07-03,[59112, 74209],Ground Floor Marlborough House London England N3 2SZ
UNICORN OPERATIONS LTD,17317151,active,ltd,,,2026-07-03,,2026-07-03,[45200, 59112, 70229, 71129],66 Paul Street London England EC2A 4NA
RJ HARRISON CONSULTING LTD,17317147,active,ltd,,,2026-07-03,,2026-07-03,[70229],66 Paul Street London United Kingdom EC2A 4NA
NOESIS MANAGEMENT CONSULTING LIMITED,17317167,active,ltd,,,2026-07-03,,2026-07-03,[70221, 70229],103 Highbury Park London England N5 1UB
TTT ED LTD,17317146,active,ltd,,,2026-07-03,,2026-07-03,[85510],71-75 Shelton Street London United Kingdom WC2H 9JQ
GLEEC PAY HOLDINGS LIMITED,17317250,active,ltd,,,2026-07-03,,2026-07-03,[64209],Tower 42, 25 Old Broad Street London United Kingdom EC2N 1HN
FIZJO-MEDICA BEDNARSCY LTD,17317249,active,ltd,,,2026-07-03,,2026-07-03,[86210, 86900, 87200],27 Old Gloucester Street London United Kingdom WC1N 3AX
KOBO HOME LTD,17317231,active,ltd,,,2026-07-03,,2026-07-03,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
WOUTERS & HENDRIX UK LTD,17317333,active,ltd,,,2026-07-03,,2026-07-03,[47770],Unit 33 Waterside 44-48 Wharf Road London England N1 7UX
GEMCORE ADVISORY LTD,17317346,active,ltd,,,2026-07-03,,2026-07-03,[69201],Flat 2, 29 Leaside Road London United Kingdom E5 9LU
LMQPROPERTYSOURCING LTD,17317373,active,ltd,,,2026-07-03,,2026-07-03,[68310],66 Paul Street London United Kingdom EC2A 4NA
XS BUILDING MATERIALS LTD,17317412,active,ltd,,,2026-07-03,,2026-07-03,[99999],28 Kersey Gardens London England SE9 4JY
BLUE DAWN RECORDS LIMITED,17317414,active,ltd,,,2026-07-03,,2026-07-03,[90030],Garden Flat Lawrence Mansions London England SW3 5HU
CHAPTERLOOM UK LTD,17317512,active,ltd,,,2026-07-03,,2026-07-03,[62090],71-75 Shelton Street London United Kingdom WC2H 9JQ
BARRETT HOMES PROPERTIES LTD,17317567,active,ltd,,,2026-07-03,,2026-07-03,[68100, 68209],71-75 Shelton Street London United Kingdom WC2H 9JQ
TEACAN LTD,17317589,active,ltd,,,2026-07-03,,2026-07-03,[90030],104c Devonport Road London England W12 8NU
BE THE LEADER SUB LIMITED,17317601,active,ltd,,,2026-07-03,,2026-07-03,[68100, 68209],56 Daleview Road London England N15 6PJ
GO CHILDCARE NEASDEN LTD,17317600,active,ltd,,,2026-07-03,,2026-07-03,[85590, 88910],36a Fielding Road London United Kingdom W4 1HL
FINXPULSE LTD,17317606,active,ltd,,,2026-07-03,,2026-07-03,[62012, 62020, 62090],71-75 Shelton Street London United Kingdom WC2H 9JQ
J4S COMMERCE LIMITED,17317602,active,ltd,,,2026-07-03,,2026-07-03,[47910],128 City Road London United Kingdom EC1V 2NX
BUZZHOMES LTD,17311873,active,ltd,,,2026-07-01,,2026-07-01,[68320],197 Wood Street London United Kingdom E17 3NU
CLEWS CONCEPTS LTD,17311910,active,ltd,,,2026-07-01,,2026-07-01,[62012, 62090, 63110, 63120],71-75 Shelton Street London United Kingdom WC2H 9JQ
ELVORA GROUP LTD,17312021,active,ltd,,,2026-07-01,,2026-07-01,[47910],Unimix House Suite 53c London England NW10 7TR
PRODUCT LABS LTD,17312013,active,ltd,,,2026-07-01,,2026-07-01,[18203],195 Wood Street London United Kingdom E17 3NU
PAXA LTD,17312103,active,ltd,,,2026-07-01,,2026-07-01,[62012],195-197, Suite Ra01 Wood Street London United Kingdom E17 3NU
PICKMEUP TECHNOLOGIES LTD,17312119,active,ltd,,,2026-07-01,,2026-07-01,[49319],Office 1549, 60 Tottenham Court Road London United Kingdom W1T 2EW
NAVARISERVICES LTD,17312125,active,ltd,,,2026-07-01,,2026-07-01,[81210],66 Paul Street London United Kingdom EC2A 4NA
FRESH 32 LIMITED,17312197,active,ltd,,,2026-07-01,,2026-07-01,[32910],2 Leman Street London United Kingdom E1W 9US
ALL DAY CAKES LTD,17312201,active,ltd,,,2026-07-01,,2026-07-01,[46360],66 Paul Street London United Kingdom EC2A 4NA
LUTRA VENTURES LTD,17312196,active,ltd,,,2026-07-01,,2026-07-01,[86210],71-75 Shelton Street London United Kingdom WC2H 9JQ
LORDS LETTUCE JUICE LTD,17312245,active,ltd,,,2026-07-01,,2026-07-01,[10320, 10890, 46341, 56290],128 City Road London United Kingdom EC1V 2NX
HANGTAOVEXA LTD,17312246,active,ltd,,,2026-07-01,,2026-07-01,[47910],Unit249 Second Floor Capital House 61 Amhurst Road, London United Kingdom E8 1LL
JOONWORLD LTD,17312232,active,ltd,,,2026-07-01,,2026-07-01,[47190, 47710],60 Tottenham Court Road London England W1T 2EW
ASF HAULAGE LTD,17312244,active,ltd,,,2026-07-01,,2026-07-01,[49410],167-169 5th Floor, Great Portland Street London England W1W 5PF
APROP NO. 9 LTD,17312241,active,ltd,,,2026-07-01,,2026-07-01,[68100],220 The Vale London England NW11 8SR
BRAVE ROBOTS LTD,17312266,active,ltd,,,2026-07-01,,2026-07-01,[46420, 47710, 58142, 58290],27 Old Gloucester Street London United Kingdom WC1N 3AX
FELIXSTOWE ROOFING LTD,17312345,active,ltd,,,2026-07-01,,2026-07-01,[41202],66 Paul Street London United Kingdom EC2A 4NA
FIREVER LTD,17312343,active,ltd,,,2026-07-01,,2026-07-01,[29320],1 Roe End London England NW9 9BL
JAYS DRY CLEANERS LTD,17312406,active,ltd,,,2026-07-01,,2026-07-01,[96010],80 Anerley Road London United Kingdom SE19 2AH
PRO BEAUTY CLUB LTD,17312410,active,ltd,,,2026-07-01,,2026-07-01,[96020],22 Lisson Grove London England NW1 6TT
PHOENIX GO UK LTD,17312479,active,ltd,,,2026-07-01,,2026-07-01,[73110],71-75 Shelton Street London United Kingdom WC2H 9JQ
AURA SYSTEMS LIMITED,17312470,active,ltd,,,2026-07-01,,2026-07-01,[62020, 63120],167 - 169 Great Portland Street London England W1W 5PF
MODAL MULTIVERSE LTD,17312524,active,ltd,,,2026-07-01,,2026-07-01,[62012, 62020, 70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
BLOOMCREST CARE LIMITED,17312520,active,ltd,,,2026-07-01,,2026-07-01,[84120, 86900],Flat 9 Eynsford House London England SE17 2ST
DV COMMERCE LTD,17312518,active,ltd,,,2026-07-01,,2026-07-01,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
WOLLER OASIS LTD,17312530,active,ltd,,,2026-07-01,,2026-07-01,[68100, 68209, 68320],71-75 Shelton Street London United Kingdom WC2H 9JQ
MAPLE CRANE PRODUCTIONS LIMITED,17312508,active,ltd,,,2026-07-01,,2026-07-01,[90010],16 Wallingford Avenue London England W10 6PX
CROWN PROPERTY LETS LTD,17312608,active,ltd,,,2026-07-01,,2026-07-01,[68209],C/O Getground London England W6 0NB
MBMAC & CO LTD,17312644,active,ltd,,,2026-07-01,,2026-07-01,[56210],20 Wenlock Road London England N1 7GU
RASTALI LIMITED,17312647,active,ltd,,,2026-07-01,,2026-07-01,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
PRO REMOVALS LTD,17312653,active,ltd,,,2026-07-01,,2026-07-01,[49420],128 City Road London United Kingdom EC1V 2NX
TIM ARCHULETA LTD,17312677,active,ltd,,,2026-07-01,,2026-07-01,[73110],71-75 Shelton Street London United Kingdom WC2H 9JQ
RETAIL TECHNOLOGY & INSTALLATION SOLUTIONS LIMITED,17312725,active,ltd,,,2026-07-01,,2026-07-01,[74902],69 Geere Road London England E15 3PP
