company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address,website,email,match_confidence
SWBG HOLDINGS LIMITED,16349653,active,ltd,,,2025-03-28,,2025-03-28,[64209],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
WILLOW SAFETY GROUP LIMITED,16340627,active,ltd,,,2025-03-25,,2025-03-25,[74901],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
GJTH LIMITED,16435407,active,ltd,,,2025-05-07,,2025-05-07,[90010, 90020],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
NXC COLLECTIVE LTD,16604197,active,ltd,,,2025-07-24,,2025-07-24,[47910],Grenville House Broxbourne England EN10 7DH,,,
BREW RETAIL LIMITED,16219866,active,ltd,,,2025-01-30,,2025-01-30,[56102],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
BLUE SPACE ESTATES LIMITED,16608106,active,ltd,,,2025-07-25,,2025-07-25,[68209],7-8 Portmill Lane Hitchin England SG5 1DJ,http://bluespaceestates.com,,Confirmed
BITE LITE LIMITED,16611475,active,ltd,,,2025-07-29,,2025-07-29,[56103],87 Fulford Grove Watford England WD19 7QJ,,,
MORTON HALL SPORTS COMPLEX LTD,16408399,active,ltd,,,2025-04-25,,2025-04-25,[93110],Regency House Barnet England EN5 4BE,,,
KALLAR PROPERTY AGENTS LIMITED,16297318,active,ltd,,,2025-03-06,,2025-03-06,[64209],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
LOCKYERDECORATING & HOMEIMPROVEMENTS LTD,16483091,active,ltd,,,2025-05-29,,2025-05-29,[43341],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
MONTY & MAPLE LIMITED,16220636,active,ltd,,,2025-01-31,,2025-01-31,[47910],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
SITA & SONS INVESTMENTS LIMITED,16389191,active,ltd,,,2025-04-15,,2025-04-15,[64209],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
VANESSA KARABEGOVIC LTD,16582721,active,ltd,,,2025-07-15,,2025-07-15,[74100],Raydean House C/O Pr Accounting Services Ltd Barnet United Kingdom EN5 1AH,https://sooyeahstudio.com,,Likely
ROBOBIKE 4D LIMITED,16617851,active,ltd,,,2025-07-31,,2025-07-31,[96090],1st Floor, Spitalfields House Borehamwood England WD6 2FX,https://robobike.com,,Confirmed
ROBOBIKE IP LIMITED,16617850,active,ltd,,,2025-07-31,,2025-07-31,[96090],1st Floor, Spitalfields House Borehamwood England WD6 2FX,https://robobike.com,,Likely
FORMULA X RACING LIMITED,16620143,active,ltd,,,2025-07-31,,2025-07-31,[93199],The Howarth Armsby Suite Studio House Waltham Cross United Kingdom EN8 9SH,https://formula-x.racing,,Likely
MILVUS HEIGHTS PROPERTIES LTD,16346702,active,ltd,,,2025-03-27,,2025-03-27,[98000],Oak House Watford England WD24 4QP,https://milvusheightsproperties.co.uk,info@milvusheightsproperties.co.uk,Confirmed
AMOR FATI COFFEE LTD,16192807,active,ltd,,,2025-01-18,,2025-01-18,[10832],Flat 34 Apex House St Albans United Kingdom AL1 5FU,,,
JC INSTALLATIONS LIMITED,16171680,active,ltd,,,2025-01-08,,2025-01-08,[61900],Unit 16 The Maltings Ware England SG12 8UU,,,
HOUSE OF HOJATI LTD,16135391,active,ltd,,,2024-12-13,,2024-12-13,[47910, 68100, 68209, 90030],The Cottage, Micklefield Hall Farm Sarratt Road Rickmansworth England WD3 6AQ,https://www.houseofhojati.com,,Confirmed
ABODE WELLNESS LTD,16138978,active,ltd,,,2024-12-16,,2024-12-16,[93130, 93199],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
APPRENTICESHIP PEOPLE LTD,16199203,active,ltd,,,2025-01-21,,2025-01-21,[85600],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
PADECA FOODS LIMITED,16363880,active,ltd,,,2025-04-03,,2025-04-03,[46320],A1 Golf Activity Centre Arkley United Kingdom EN5 3HW,,,
ZAMANI SPV INVESTMENT LTD,16404212,active,ltd,,,2025-04-23,,2025-04-23,[68100],81 Turners Hill Waltham Cross England EN8 9BD,,,
QUINTAS GLOBAL SOLUTIONS LTD,16570235,active,ltd,,,2025-07-08,,2025-07-08,[69202, 69203, 70221],80 Muirfield Road Watford England WD19 6LN,,,
PAARTH AND AGASTYA HEALTH AND WELLBEING LIMITED,16126142,active,ltd,,,2024-12-09,,2024-12-09,[86101, 86220, 96020],18-20 High Street Stevenage England SG1 3EJ,https://www.epidermaesthetics.co.uk,epidermaesthetics@gmail.com,Confirmed
ANAMA CAPITAL LTD,16132193,active,ltd,,,2024-12-12,,2024-12-12,[68100, 68209],7 Gates Lane Watford United Kingdom WD25 0BG,,,
SISU STATS LTD,16142464,active,ltd,,,2024-12-18,,2024-12-18,[74909],80 Woodfall Avenue Barnet United Kingdom EN5 2HA,,,
H D DESAI & CO LTD,16471924,active,ltd,,,2025-05-23,,2025-05-23,[64209, 70100],31 The Gateway Watford England WD18 7HQ,,,
JUMANJI - HOME, PET & GARDENING LTD,16477555,active,ltd,,,2025-05-27,,2025-05-27,[47910],11-13 Hockerill Street Hertfordshire United Kingdom CM23 2DH,https://www.jumanji-web.com,customerservice@jumanji-web.com,Confirmed
RTR PROPERTY SOLUTIONS LTD,16474256,active,ltd,,,2025-05-27,,2025-05-27,[81100],13a Parkside Business Center Hoddesdon United Kingdom EN11 0ES,,,
ABC ONE PROPERTIES LTD,16477767,active,ltd,,,2025-05-27,,2025-05-27,[68100, 68209],339 Croxley View Watford England WD18 6PW,,,
NEHORIYA LTD,16494542,active,ltd,,,2025-06-04,,2025-06-04,[68209],1 Elderberry Way Watford England WD25 0RW,,,
GALLICA COMMODITIES LIMITED,16494716,active,ltd,,,2025-06-04,,2025-06-04,[70229],Manufactory House Hertford England SG14 1BP,,,
JJ&T PFB LTD,16484926,active,ltd,,,2025-05-30,,2025-05-30,[56103],Suite 201, Moda Business Centre, Unit 2, The Moda Centre Borehamwood England WD6 2BW,,,
PRESWOOD LIMITED,16481470,active,ltd,,,2025-05-29,,2025-05-29,[68100, 68209],Pendragon House Gilberts St Albans United Kingdom AL1 1LJ,,,
MAISON NAZ LIMITED,16480919,active,ltd,,,2025-05-28,,2025-05-28,[90010],C/O Sobell Rhodes Llp The Kinetic Centre Elstree, Borehamwood United Kingdom WD6 4PJ,,,
LASH AND GLOW TRAINING ACADEMY LTD.,16481599,active,ltd,,,2025-05-29,,2025-05-29,[96020, 96090],Brookfield Farm Barns Broxbourne United Kingdom EN10 7QN,,,
BNH CLEANING LTD,16481928,active,ltd,,,2025-05-29,,2025-05-29,[81210],22 Mill Studio Ware United Kingdom SG12 9PY,,,
TRUEHORIZON CONSULTING LTD,16483308,active,ltd,,,2025-05-29,,2025-05-29,[71122],C/O Quantum Uk Business Solutions Ltd The Imex Building Hertfordshire United Kingdom HP2 7DX,https://truehorizonconsulting.co.uk,info@truehorizonconsulting.co.uk,Confirmed
T MCCALL HOLDINGS LIMITED,16485961,active,ltd,,,2025-05-30,,2025-05-30,[64209],145/147 Hatfield Road St. Albans United Kingdom AL1 4JY,,,
ECB MOTORS LTD,16483574,active,ltd,,,2025-05-29,,2025-05-29,[45112],Elm Cottage Barnet England EN5 4RZ,,,
WATER LANE COTTAGE LIMITED,16440897,active,ltd,,,2025-05-09,,2025-05-09,[86900],12 Water Lane Bishop's Stortford United Kingdom CM23 2JZ,https://www.waterlanecottage.co.uk,enquiries@waterlanecottage.co.uk,Confirmed
LNC LAW LIMITED,16440982,active,ltd,,,2025-05-09,,2025-05-09,[69102],34 Bushey Grove Bushey United Kingdom WD23 2JQ,,,
INDIGO FS LTD,16438840,active,ltd,,,2025-05-08,,2025-05-08,[70229],40/41 The Business Centre, Brookmans Business Park Hatfield United Kingdom AL9 6NE,,,
WILLOW SWAY SOUND LIMITED,16440871,active,ltd,,,2025-05-09,,2025-05-09,[59200],271 High Street Berkhamsted United Kingdom HP4 1AA,,,
OPUS RACE PROMOTIONS LTD,16437270,active,ltd,,,2025-05-08,,2025-05-08,[93199],8 Turpin Court Watford United Kingdom WD18 6NP,https://www.opusracepromotions.com,,Confirmed
THOMAS CROWN PROPERTY INVESTMENTS LTD,16437417,active,ltd,,,2025-05-08,,2025-05-08,[68209],11 Market Place Hatfield United Kingdom AL10 0LJ,,,
PACEY FOODS LTD,16439699,active,ltd,,,2025-05-09,,2025-05-09,[56290],4 Spring Glen Hatfield United Kingdom AL10 8HD,,,
LEMSFORD BUILDING LTD,16437474,active,ltd,,,2025-05-08,,2025-05-08,[41100],48 Exchange Road Stevenage United Kingdom SG1 1PZ,,,
ACAC PROPERTIES LIMITED,16239967,active,ltd,,,2025-02-10,,2025-02-10,[68100, 68201, 68209, 68320],St Christophers House Letchworth Garden City United Kingdom SG6 1PT,,,
ACRE SLOUGH LIMITED,16441604,active,ltd,,,2025-05-09,,2025-05-09,[68100, 68310],A C R E, Unit 1 Wrotham Park Barnet United Kingdom EN5 4SZ,https://acrelondon.co.uk,,Likely
FULLERS COMMERCIAL LIMITED,16443013,active,ltd,,,2025-05-12,,2025-05-12,[43390],12 West Street Ware United Kingdom SG12 9EE,,,
LEDNOR LIVERIES LIMITED,16443479,active,ltd,,,2025-05-12,,2025-05-12,[01430],Shafford Barn St. Albans United Kingdom AL3 6LB,,,
SHERMAN'S COFFEE PAD LTD,16322346,active,ltd,,,2025-03-17,,2025-03-17,[56102],C/O C&H Stedman Noble House, Eaton Road Hemel Hempstead England HP2 7UB,,,
YZ STERLING LTD,16445026,active,ltd,,,2025-05-12,,2025-05-12,[68100, 68209, 68320],Ground Floor Kings House Watford England WD17 2EH,,,
BASHK NOVO COMMERCE LTD,16442817,active,ltd,,,2025-05-12,,2025-05-12,[47910, 62090, 70229, 73110],Unit 12a Brickfields Industrial Estate Hemel Hempstead United Kingdom HP2 7QA,,,
NV COMMERCIAL SERVICES LTD,16444711,active,ltd,,,2025-05-12,,2025-05-12,[53100],239 Hayling Road Watford United Kingdom WD19 7NU,,,
DW AND MW PROPERTY MANAGEMENT LTD,16446334,active,ltd,,,2025-05-13,,2025-05-13,[68209],1st & 2nd Floor 2 West Street Ware England SG12 9EE,,,
DIADEM PERFORMANCE AI LIMITED,16490043,active,ltd,,,2025-06-02,,2025-06-02,[82990],C/O Hillier Hopkins Llp First Floor, Radius House Watford United Kingdom WD17 1HP,,,
SCORPIUS FITNESS 2 LIMITED,16492712,active,ltd,,,2025-06-03,,2025-06-03,[93130],Regency House Barnet England EN5 4BE,,,
LUVISTA LTD,16488293,active,ltd,,,2025-06-02,,2025-06-02,[98000],9 Woulfe House Watford United Kingdom WD19 4JA,,,
RODELLS CONTRACTS LIMITED,16490688,active,ltd,,,2025-06-02,,2025-06-02,[43999],Pendragon House St. Albans England AL1 1LJ,https://rodells.uk,info@rodells.uk,Confirmed
ELENZO LTD,16492768,active,ltd,,,2025-06-03,,2025-06-03,[68100, 68209],Unit 14 Hoddesdon Enterprise Centre Hoddesdon United Kingdom EN11 0FJ,,,
JCC COMPONENTS LIMITED,16257109,active,ltd,,,2025-02-17,,2025-02-17,[46520],10-14 Old Wallfields Pegs Lane Hertford United Kingdom SG13 8EQ,https://www.jcccomponents.co.uk,contact@jcccomponents.co.uk,Confirmed
GS1 (SPV) LTD,16494041,active,ltd,,,2025-06-03,,2025-06-03,[41100],1st Floor, Spitalfields House Borehamwood England WD6 2FX,,,
SWEET CAROLINA HERNE HILL LTD,16496058,active,ltd,,,2025-06-04,,2025-06-04,[56101],Tan House, 15 South End, Royston England SG8 5NJ,,,
VMD VISION LTD,16496575,active,ltd,,,2025-06-04,,2025-06-04,[88990, 93290],22 Ripon Way Borehamwood England WD6 2HS,,,
VANGUARD CONSULTANTS AND SERVICES LTD,16497524,active,ltd,,,2025-06-05,,2025-06-05,[80200],C/O Michael Filiou Ltd Salisbury House Potters Bar England EN6 5AS,,,
RAE RACKS LTD,16492847,active,ltd,,,2025-06-03,,2025-06-03,[73110, 82990],C/O Sobell Rhodes Llp The Kinetic Centre Elstree, Borehamwood United Kingdom WD6 4PJ,,,
MOUNT VERDI TRADING LIMITED,16497156,active,ltd,,,2025-06-04,,2025-06-04,[82990],The Pinnacle Milton Keynes England MK9 1BP,,,
AVANZA HOLDINGS LTD,16490083,active,ltd,,,2025-06-02,,2025-06-02,[82990],Unit 2 Ground Floor The Beacons Hatfield United Kingdom AL10 8RS,,,
DWELL 79 LTD,16492858,active,ltd,,,2025-06-03,,2025-06-03,[68100],1.42, 1st Floor, Building 2, Watford United Kingdom WD18 8YA,,,
CROWNAURA LTD,16500758,active,ltd,,,2025-06-06,,2025-06-06,[74100],Flat 9  The Edge Hemel Hempstead England HP3 9FL,,,
PNAA PARTNERS LTD,16501516,active,ltd,,,2025-06-06,,2025-06-06,[47910],4th Floor Radius House Watford England WD17 1HP,,,
CREATOR LEADERS LTD,16279767,active,ltd,,,2025-02-26,,2025-02-26,[82301],5 Ducketts Wharf Bishop's Stortford England CM23 3AR,https://www.creatorleaders.com,team@creatorleaders.com,Confirmed
AVR HOLDINGS GROUP LTD,16388269,active,ltd,,,2025-04-15,,2025-04-15,[64209],Avr Mobile Fitters Avr House, Fitters Lane Hertfordshire England WD3 5EX,https://www.avrmobiles.co.uk,,Confirmed
R&C PROPERTIES (WATFORD) LTD,16206511,active,ltd,,,2025-01-24,,2025-01-24,[68100, 68209, 68320],9 Vicarage Road Watford England WD18 0DE,,,
VEESBEAUTYHAUS LTD,16352176,active,ltd,,,2025-03-30,,2025-03-30,[47910, 96020],201 The Harlequin Watford United Kingdom WD17 2UB,,,
MSBS GROUP LTD,16135839,active,ltd,,,2024-12-13,,2024-12-13,[33130, 45310, 68100, 68209],Flat 8 River Point Waltham Cross England EN8 7GA,,,
SHARMA ASSETS LTD,16306871,active,ltd,,,2025-03-11,,2025-03-11,[68100, 68209],51 Grangewood Potters Bar England EN6 1SL,,,
AJL COMMERCIAL LTD,16541035,active,ltd,,,2025-06-25,,2025-06-25,[70229],155 Herkomer Road Bushey United Kingdom WD23 3LH,,,
ALYSHA NICOLE CONSULTING UK LTD,16517169,active,ltd,,,2025-06-13,,2025-06-13,[85600],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
I.CHIVU LTD,16560926,active,ltd,,,2025-07-03,,2025-07-03,[29320],Unit 10 Bell Farm Industrial Park Royston England SG8 8ND,,,
OFG CONSULTING LIMITED,16197022,active,ltd,,,2025-01-21,,2025-01-21,[70221],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
AI EVOLUTION CONSULTANCY LTD,16198346,active,ltd,,,2025-01-21,,2025-01-21,[70229],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
11 HOUR LABS LTD,16283792,active,ltd,,,2025-02-28,,2025-02-28,[62020],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
HIGH CORNERSTONE PROJECTS LTD,16339154,active,ltd,,,2025-03-24,,2025-03-24,[41100, 43999, 81300],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,https://www.high-cornerstone.co.uk,info@high-cornerstone.co.uk,Confirmed
VONTADE CONSULTING LTD,16335778,active,ltd,,,2025-03-24,,2025-03-24,[70229],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
CULVER FORBES PROPERTY ADVISORY LTD,16374176,active,ltd,,,2025-04-08,,2025-04-08,[68310],West Clayton Business Centre Chorleywood United Kingdom WD3 5EX,,,
HYENA OVERLAND UK LIMITED,16605252,active,ltd,,,2025-07-24,,2025-07-24,[45310],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,http://www.hyenaoverland.co.uk,,Confirmed
ASSEMBLE SPV 1 LIMITED,16205383,active,ltd,,,2025-01-24,,2025-01-24,[41100],20 Abbots Business Park Kings Langley United Kingdom WD4 8FR,,,
KAITO DESIGN LTD,16321764,active,ltd,,,2025-03-17,,2025-03-17,[71111],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
TAN PHYSIO LTD,16618166,active,ltd,,,2025-07-31,,2025-07-31,[86900],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,https://www.physiologicldn.co.uk,,Likely
CLEARWAY PRODUCTS LTD,16433962,active,ltd,,,2025-05-07,,2025-05-07,[70229],Unit 17, Orbital 25 Business Park Dwight Road Watford United Kingdom WD18 9DA,,,
AYEL PROPERTIES SPV LIMITED,16203859,active,ltd,,,2025-01-23,,2025-01-23,[68100, 68209, 68320],81 Turners Hill Waltham Cross England EN8 9BD,,,
SEREN PROJECT SOLUTIONS LTD,16131053,active,ltd,,,2024-12-11,,2024-12-11,[70229],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
CHARACTER 48 CONSULTING LTD,16140420,active,ltd,,,2024-12-17,,2024-12-17,[70229],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
NY PROJECT SOLUTIONS LTD,16262288,active,ltd,,,2025-02-19,,2025-02-19,[70229],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
MARSTON MODEL LIMITED,16322213,active,ltd,,,2025-03-17,,2025-03-17,[62020],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
BIOTECH INSIGHTS LIMITED,16572089,active,ltd,,,2025-07-09,,2025-07-09,[62020, 70229],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
SIGNAL DESIGN STUDIO LTD,16611649,active,ltd,,,2025-07-29,,2025-07-29,[73110, 74100],Suite 1c Meadway Court Stevenage England SG1 2EF,,,
NRM PROPERTY MAINTENANCE LIMITED,16404206,active,ltd,,,2025-04-23,,2025-04-23,[81100],Vantage Point 23 Mark Road Hertfordshire England HP2 7DN,,,
THE SELOGIA GROUP LIMITED,16580829,active,ltd,,,2025-07-14,,2025-07-14,[82990],Manufactory House Hertford England SG14 1BP,,,
KERBASEL LIMITED,16347134,active,ltd,,,2025-03-27,,2025-03-27,[62020, 62090],Building 18 Gateway 1000 Whittle Way Stevenage England SG1 2FP,,,
LUMINA SANCTUM WELLBEING LTD,16587596,active,ltd,,,2025-07-16,,2025-07-16,[96090],15 Willowside, London Colney 15 Willowside St. Albans England AL2 1DP,https://luminasanctumwellbeing.co.uk,,Confirmed
FLOWRIGHT DRAINAGE LIMITED,16236674,active,ltd,,,2025-02-07,,2025-02-07,[37000],114 High Street Walkern Stevenage SG2 7NU,,,
ETHOS JIUJITSU BARNET LTD,16503757,active,ltd,,,2025-06-09,,2025-06-09,[93199],Belfry House Hertford England SG14 1BP,https://ethosbarnet.com,barnet@ethosjiujitsu.com,Confirmed
ONLY STREETWISE LTD,16575969,active,ltd,,,2025-07-11,,2025-07-11,[82990, 86900, 96090],Unit 4 Grovelands Hemel Hempstead England HP2 7TE,https://www.onlystreetwise.com,hello@onlystreetwise.com,Confirmed
CHIP ANALYTICS LTD,16391510,active,ltd,,,2025-04-16,,2025-04-16,[63110],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
STUDIO BROATCH LTD,16348374,active,ltd,,,2025-03-27,,2025-03-27,[74100, 90030],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
MISKA CONSULTING LTD,16485083,active,ltd,,,2025-05-30,,2025-05-30,[62020],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
SUE MASSEY HR CONSULTING LTD,16485352,active,ltd,,,2025-05-30,,2025-05-30,[78300],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
SKIM COMMUNICATIONS LTD,16458251,active,ltd,,,2025-05-19,,2025-05-19,[73110],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
POSITIVE ALTITUDE DRONES LTD,16492958,active,ltd,,,2025-06-03,,2025-06-03,[70229],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
HURSEY INSTALLATIONS LTD,16174667,active,ltd,,,2025-01-10,,2025-01-10,[43290],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
VECTR LIMITED,16361859,active,ltd,,,2025-04-02,,2025-04-02,[46520],Russell House Letchworth Garden City England SG6 1EL,https://vectr.global,sales@vectr.global,Confirmed
ALM FINANCE CONSULTING LIMITED,16509755,active,ltd,,,2025-06-10,,2025-06-10,[70221],Fao Workwell Accountancy Ground Floor East Hyde Watford England WD171JW,,,
REBELLION MEDIA LIMITED,16294254,active,ltd,,,2025-03-05,,2025-03-05,[58110],A13 Devonshire Business Centre Letchworth England SG6 1GJ,,,
HIGH STAR CONSTRUCTION LTD,16606448,active,ltd,,,2025-07-25,,2025-07-25,[41201],12 Aynsworth Avenue Bishop's Stortford United Kingdom CM23 2DG,https://highstarconstruction.co.uk,info@highstarconstruction.co.uk,Confirmed
HAKKI & SON LTD,16533271,active,ltd,,,2025-06-21,,2025-06-21,[68209],81 Turners Hill Waltham Cross United Kingdom EN8 9BD,,,
TALYA INVESTMENT LTD,16362167,active,ltd,,,2025-04-02,,2025-04-02,[99999],81 Turners Hill Waltham Cross United Kingdom EN8 9BD,,,
ANGLE 138 LTD,16116312,active,ltd,,,2024-12-03,,2024-12-03,[70229],C/O Goodier Smith And Watts Devonshire House Borehamwood England WD6 1QQ,,,
EC GERRARDS CROSS LIMITED,16120612,active,ltd,,,2024-12-05,,2024-12-05,[56102],Broad House Old Hatfield England AL9 5BG,,,
PRONTO MEDICAL COMMUNICATIONS LIMITED,16119845,active,ltd,,,2024-12-05,,2024-12-05,[70229],271 High Street Berkhamsted England HP4 1AA,,,
BIG BELLY EVENTS CATERING LTD,16119993,active,ltd,,,2024-12-05,,2024-12-05,[56103, 56210, 56290],141 Old Watford Road St. Albans United Kingdom AL2 3UU,,,
EKONG COMMERCE LIMITED,16120000,active,ltd,,,2024-12-05,,2024-12-05,[47910],Richmond House Stevenage United Kingdom SG1 3QP,https://ekongcommerce.com,,Likely
RISING ASSOCIATES LTD,16118348,active,ltd,,,2024-12-04,,2024-12-04,[78109],Sas House Kings Langley United Kingdom WD4 9JB,https://rising.associates,contact@rising.associates,Confirmed
GARDEN KEBAB VAN LTD,16113968,active,ltd,,,2024-12-02,,2024-12-02,[56103],18 Daisy Drive Hatfield England AL10 9FR,https://gardenkebab.moreats.co.uk,,Confirmed
JAMES DOUGLAS EOT LIMITED,16113534,active,ltd,,,2024-12-02,,2024-12-02,[82990],Unit 11, Centrus Mead Lane Hertford England SG13 7GX,,,
RM UK CONSTRUCTION LTD,16113253,active,ltd,,,2024-12-02,,2024-12-02,[41201, 43390],Suite H, Hollies House Potters Bar United Kingdom EN6 5BL,,,
FIVE ALIVE EVENTS LTD,16114454,active,ltd,,,2024-12-03,,2024-12-03,[93290],C/O Michael Filiou Ltd Salisbury House Potters Bar England EN6 5AS,,,
PROTAGONIST EVENTS LIMITED,16115284,active,ltd,,,2024-12-03,,2024-12-03,[82990],Belfry House Hertford England SG14 1BP,,,
HARBOURLINE HOLDINGS LTD,16117021,active,ltd,,,2024-12-04,,2024-12-04,[69201],11-13 Hockerill Street Hertfordshire United Kingdom CM23 2DH,,,
DAWSON INVESTMENT HOLDINGS LIMITED,16123250,active,ltd,,,2024-12-09,,2024-12-09,[64209],Broad House Old Hatfield England AL9 5BG,,,
LITTLE TRAIN BUSINESS DEVELOPMENT LTD,16123768,active,ltd,,,2024-12-09,,2024-12-09,[70229],55 Nursery Hill Hitchin England SG4 9GD,https://little-train.co.uk,jeremy@little-train.co.uk,Confirmed
PADDLEFUSION LIMITED,16125384,active,ltd,,,2024-12-09,,2024-12-09,[93110, 93120, 93199],George House Suite 10 Tring United Kingdom HP23 4AF,,,
CHANTAL LIPSCOMBE ART LTD,16124039,active,ltd,,,2024-12-09,,2024-12-09,[90030],Hare Cottage 57 Heydon Road Royston United Kingdom SG8 8SS,,,
MALING CONSULTANTS LIMITED,16126537,active,ltd,,,2024-12-09,,2024-12-09,[68320],153-155 London Road Hemel Hempstead England HP3 9SQ,,,
SHEAIL LIMITED,16128056,active,ltd,,,2024-12-10,,2024-12-10,[74100],147a High Street Waltham Cross England EN8 7AP,,,
M.L. SELLITTO HOLDING LIMITED,16140963,active,ltd,,,2024-12-17,,2024-12-17,[64209],16 Carnaby Road Broxbourne England EN10 7EG,,,
CLAPPER BRIDGE PRODUCTIONS LIMITED,16141339,active,ltd,,,2024-12-17,,2024-12-17,[59111],4 New Villas Tring Station United Kingdom HP23 5QX,,,
ROBOBIKE LTD,16129523,active,ltd,,,2024-12-11,,2024-12-11,[96090],1st Floor, Spitalfields House Borehamwood England WD6 2FX,https://robobike.com,,Confirmed
CONCOA LTD,16145649,active,ltd,,,2024-12-19,,2024-12-19,[70229, 85590, 86220, 96040],13-15 Cromer Hyde Lane Welwyn Garden City England AL8 7XE,,,
STROKE RECOVERY UK LIMITED,16145894,active,ltd,,,2024-12-20,,2024-12-20,[88990],The Pinnacle Milton Keynes England MK9 1BP,,,
